Date,Open,High,Low,Closed Price, Volume,Buy Sell,Vn-index,Dowjones,Private trade volume
7/6/2016,51000,51500,50500,51000,528660,-281590,649.46,17675.16016,0
7/7/2016,51000,52000,50500,51500,640510,-283360,661.12,17804.86914,0
7/8/2016,51500,52000,51000,51500,718620,-639980,658.68,17829.73047,0
7/11/2016,51500,52000,50500,51000,632350,-509450,652.26,17780.83008,493000
7/12/2016,51000,52000,51000,52000,1001810,-1050,658.9,18011.07031,0
7/13/2016,52000,55000,52500,55000,1578230,293830,675.12,17400.75,1500310
7/14/2016,55000,55500,53500,53500,973530,-498320,666.69,17140.24023,0
7/15/2016,53500,54500,53000,54500,373250,-106120,664.56,17409.7207,160000
7/18/2016,54500,54500,53500,54000,519810,-10770,673.5,17694.67969,681210
7/19/2016,54000,54500,50500,52000,1550450,-551780,667.76,17929.99023,0
7/20/2016,52000,52500,50000,50000,1193970,-326940,660.26,17949.36914,0
7/21/2016,50000,51500,49900,50500,622420,15220,659.57,17840.61914,0
7/22/2016,50500,51000,49600,50000,628770,-153730,649.87,17918.61914,0
7/25/2016,50000,51000,50000,50500,148890,-258030,649.3,17895.88086,0
7/26/2016,50500,51000,49800,50500,266140,-276640,648.59,18146.74023,0
7/27/2016,50500,51000,50000,51000,335420,-194060,656.11,18226.92969,2831839
7/28/2016,51000,53000,51000,52500,528660,283340,657.14,18347.66992,1292315
7/29/2016,52500,52500,51000,51000,359260,-276630,652.23,18372.11914,0
8/1/2016,51000,52000,50500,51500,460650,-141250,648.38,18506.41016,0
8/2/2016,51500,52000,50500,51000,1349020,-47420,636.05,18516.55078,124330
8/3/2016,51000,50500,49000,49300,1214100,-367630,631.61,18533.05078,0
8/4/2016,49300,49600,47500,47500,732590,-210020,631.94,18559.00977,560740
8/5/2016,47500,47300,44500,44700,1844020,-318720,627.39,18595.0293,0
8/8/2016,44700,45500,41600,44700,3019390,799760,629.46,18517.23047,0
8/9/2016,44700,45800,44500,45500,827360,173140,637.34,18570.84961,0
8/10/2016,45500,48600,45700,48600,2852080,950050,648.33,18493.06055,30000
8/11/2016,48600,49200,48200,49000,1964870,-380240,660.24,18473.75,28000
8/12/2016,49000,49500,48600,49000,1226560,-183830,655.71,18472.16992,25000
8/15/2016,49000,49000,48500,49000,543500,-181030,659.47,18456.34961,0
8/16/2016,49000,49000,47500,47900,1691880,-311610,658.11,18432.24023,0
8/17/2016,47900,48700,47000,47900,1763870,79860,660.51,18404.50977,0
8/18/2016,47900,48900,47700,47900,432750,-323070,660.65,18313.76953,1502969
8/19/2016,47900,48400,47200,47700,1158000,-347770,662.28,18355,4248345
8/22/2016,47700,48000,46700,46900,1594810,-846990,657.68,18352.05078,0
8/23/2016,46900,48500,46400,48500,1687820,250870,659.16,18543.5293,100000
8/24/2016,48500,48800,48300,48500,478690,-412990,660.77,18529.28906,0
8/25/2016,48500,48500,47800,48300,644830,-224170,658.5,18533.05078,2317797
8/26/2016,48300,48300,47900,48000,240700,-116300,667.75,18495.66016,0
8/29/2016,48000,48700,48000,48000,858310,-35140,669.44,18613.51953,0
8/30/2016,48000,48400,47500,48100,233880,-241850,672.67,18576.4707,400000
8/31/2016,48100,48500,47900,48100,482190,-1010680,674.63,18636.05078,3921440
9/1/2016,48100,48300,47600,48000,349770,62970,669.19,18552.01953,200000
9/5/2016,48000,48100,47600,47900,394080,-44790,664.55,18573.93945,328980
9/6/2016,47900,48400,47900,47900,598070,-59340,663.9,18597.69922,250000
9/7/2016,47900,48100,47400,47500,515100,-215110,661.28,18552.57031,0
9/8/2016,47500,48000,47600,47800,334150,-51620,666.07,18529.41992,259700
9/9/2016,47800,48900,48200,48800,918320,153450,666.88,18547.30078,163020
9/12/2016,48800,50000,48900,49800,728040,-257330,659.76,18481.48047,5589088
9/13/2016,49800,49900,49000,49100,393290,-509640,659.72,18448.41016,947113
9/14/2016,49100,49500,48300,48300,801730,-268160,656.64,18395.40039,0
9/15/2016,39430,41400,40000,41200,824280,-293700,656.18,18502.99023,0
9/16/2016,41200,43000,40700,43000,2866190,348350,651.31,18454.30078,0
9/19/2016,43000,43000,42000,42300,447860,-7570,657.89,18400.88086,30000
9/20/2016,42300,43000,41450,42600,779080,152780,663.37,18419.30078,0
9/21/2016,42600,43900,42600,43700,739790,38610,668.48,18491.96094,0
9/22/2016,43700,44400,43700,44000,1031190,-234410,671.38,18538.11914,0
9/23/2016,44000,44350,44000,44350,464830,-35460,674.09,18526.14063,0
9/26/2016,44350,45000,43700,44700,420940,37230,677.04,18479.91016,0
9/27/2016,44700,45950,44700,45950,362780,209020,684.89,18085.44922,295480
9/28/2016,45950,45500,44000,,1071170,323820,686.72,18325.07031,1400218
9/29/2016,44650,44950,44600,44950,218130,-121920,688.55,18066.75,0
9/30/2016,44950,44800,42500,44500,170270,132190,685.73,18034.76953,0
10/3/2016,44500,44500,43000,43000,1050750,-137400,683.05,18212.48047,5887392
10/4/2016,43000,44000,42800,44000,446930,91700,684.2,18123.80078,0
10/5/2016,44000,44500,43700,43800,254440,-413040,687.04,18120.16992,0
10/6/2016,43800,43800,42600,42700,797640,-140070,687.32,18129.96094,5949593
10/7/2016,42700,43400,42400,42800,250280,-54360,683.95,18293.69922,0
10/10/2016,42800,43200,42000,42100,286190,-198140,674.19,18392.46094,0
10/11/2016,42100,42500,41700,42100,307500,-73480,682.36,18261.44922,7591626
10/12/2016,42100,42800,42100,42200,164250,-143820,682.45,18094.83008,200760
10/13/2016,42200,43100,41900,43000,1097150,325530,685.23,18228.30078,4109270
10/14/2016,43000,43400,42400,43000,628940,-359630,687,18339.24023,10670178
10/17/2016,43000,43100,42700,43000,542930,-198010,680.95,18143.44922,0
10/18/2016,43000,43000,42500,42900,320680,144880,682.02,18308.15039,14170820
10/19/2016,42900,43800,42700,43800,654870,31290,688.89,18253.84961,19158040
10/20/2016,43800,43600,43000,43300,331270,-279940,686.39,18168.44922,8969859
10/21/2016,43300,43300,42700,43000,751380,-65670,684.83,18281.0293,8408607
10/24/2016,43000,43000,42500,43000,587640,-118590,678.02,18268.5,9301149
10/25/2016,43000,42850,42300,42700,555710,-122100,676.18,18240.49023,3311959
10/26/2016,42700,42800,42000,42450,434490,-151180,673.61,18329.03906,0
10/27/2016,42450,42900,42000,42800,1053560,50000,676.9,18128.66016,0
10/28/2016,42800,43200,42600,42850,711780,-294240,682.25,18144.19922,0
10/31/2016,42850,43250,42300,42500,980500,-486810,675.8,18098.93945,0
11/1/2016,42500,42850,42500,42750,207880,-154570,676.6,18138.38086,100000
11/2/2016,42750,43200,42300,42300,481870,-522720,671.4,18086.40039,5094002
11/3/2016,42300,42800,41850,42400,488460,-86700,667.63,18161.93945,0
11/4/2016,42400,42700,42000,42400,166620,-53300,666.73,18202.61914,0
11/7/2016,42400,42850,42300,42750,195260,-42370,674.14,18162.34961,0
11/8/2016,42750,42900,42600,42800,351360,-119590,676.46,18145.71094,0
11/9/2016,42800,42900,42000,42500,846210,-20950,670.26,18223.0293,0
11/10/2016,42500,43000,42600,42800,254060,-169430,678.17,18169.26953,0
11/11/2016,42800,44000,42350,44000,1006070,281440,679.2,18199.33008,0
11/14/2016,44000,44800,42900,42900,1412440,-332790,673.05,18169.67969,0
11/15/2016,42900,43500,42550,42750,404110,230240,674.26,18161.18945,680049
11/16/2016,42750,43300,42600,42700,465120,-108980,674.6,18142.41992,0
11/17/2016,42700,42800,42050,42700,993910,-79220,674.57,18037.09961,0
11/18/2016,42700,43000,42300,42600,376190,-121410,673.25,17959.64063,0
11/21/2016,42600,42600,42200,42600,326180,96990,674.29,17930.66992,0
11/22/2016,42600,42700,42400,42600,261260,147570,681.91,17888.2793,0
11/23/2016,42600,42800,42550,42700,286930,-150950,683.16,18259.59961,0
11/24/2016,42700,42700,42050,42350,619360,-162850,678.18,18332.74023,0
11/25/2016,42500,42500,41500,42500,1651400,43020,675.87,18589.68945,0
11/28/2016,42500,42500,41100,42500,1107530,-181020,665.29,18807.88086,0
11/29/2016,42500,42500,41500,41500,986930,-516480,658.26,18847.66016,200000
11/30/2016,41500,42000,40400,42000,1461410,-52650,665.07,18868.68945,33600
12/1/2016,42000,42200,41500,42000,701120,-111600,666.54,18923.06055,0
12/2/2016,42000,42200,41500,42000,627590,-154650,665.14,18868.14063,2099167
12/5/2016,42000,42150,41400,41950,672940,-294930,660.21,18903.82031,30000
12/6/2016,41950,41900,40950,41700,563020,-332010,651.49,18867.92969,0
12/7/2016,41700,42100,40850,42000,981090,11740,653.53,18956.68945,0
12/8/2016,42000,42000,41500,42000,713700,-75450,658.89,19023.86914,0
12/9/2016,42000,42000,41200,42000,705920,-40170,663.07,19083.17969,0
12/12/2016,42000,42000,41300,42000,756230,64700,659.7,19152.14063,0
12/13/2016,42000,42000,41100,42000,1231230,-238240,654.66,19097.90039,0
12/14/2016,42000,42500,41600,42450,830990,167990,665.14,19121.59961,22920
12/15/2016,42450,42400,41850,42000,388600,56170,665.92,19123.58008,22920
12/16/2016,42000,42500,41350,42500,3293250,2593330,675.16,19191.92969,2844500
12/19/2016,42500,43300,42600,42800,620190,-47750,674.33,19170.41992,0
12/20/2016,42800,43000,41850,41850,876460,-196640,662.66,19216.24023,50000
12/21/2016,41850,41850,41300,41400,766850,40000,666.94,19251.7793,100000
12/22/2016,41400,42100,41350,42000,667670,51380,664.15,19549.61914,0
12/23/2016,42000,42100,41600,42100,282360,17770,664.37,19614.81055,0
12/26/2016,42100,42200,41900,42000,205460,-108490,662.45,19756.84961,9202685
12/27/2016,42000,42650,42000,42300,260080,-357880,663.86,19796.42969,0
12/28/2016,42300,42450,41550,41600,1112890,-317490,663.5,19911.21094,0
12/29/2016,41600,42050,41600,41900,386900,-216730,664.72,19792.5293,0
12/30/2016,41900,42000,41600,42000,704400,-339450,664.87,19852.24023,0
1/3/2017,42000,42000,41600,41600,321500,-26040,672.01,19843.41016,0
1/4/2017,41600,42050,41600,42050,314110,-320820,674.7,19883.06055,0
1/5/2017,42050,42400,41900,42300,359450,-210110,675.81,19974.61914,0
1/6/2017,42300,43500,42350,43100,850050,-42710,679.8,19941.96094,0
1/9/2017,43100,43500,43200,43200,459010,-262430,682.57,19918.88086,0
1/10/2017,43200,43300,42850,42900,432520,-186480,681.07,19933.81055,27000
1/11/2017,42900,43450,42600,43000,415040,124770,687.16,19945.03906,0
1/12/2017,43000,43300,42850,43000,518850,-406850,686.96,19833.67969,0
1/13/2017,43000,43450,42950,43300,506040,-196500,685.06,19819.7793,0
1/16/2017,43300,43300,42850,42850,249960,-237960,677.94,19762.59961,0
1/17/2017,42850,43000,42300,42650,662430,-218020,684.71,19881.75977,0
1/18/2017,42650,42650,42100,42100,743470,-154260,683.28,19942.16016,0
1/19/2017,42100,42300,41800,42000,1160620,236490,682.31,19899.28906,0
1/20/2017,42000,42200,41850,42000,714290,131050,686.26,19963.80078,0
1/23/2017,42000,42200,41700,42000,729750,-80980,687.15,19887.38086,0
1/24/2017,42000,42200,41500,41500,539560,-6500,691.36,19855.5293,0
1/25/2017,41500,42000,41500,42000,788030,158660,697.28,19954.2793,0
2/2/2017,42000,42850,42300,42500,390520,-118230,703.18,19891,0
2/3/2017,42500,42500,41950,42000,397270,-9880,700.35,19885.73047,82590
2/6/2017,42000,42600,42000,42400,473180,-242360,700.04,19826.76953,0
2/7/2017,42400,42800,42200,42800,794850,17380,701.91,19804.7207,0
2/8/2017,42800,42900,42700,42750,334800,-241930,702.04,19732.40039,0
2/9/2017,42750,42850,42550,42650,282170,-357350,700.65,19827.25,0
2/10/2017,42650,42750,42050,42500,834560,-554130,703.78,19799.84961,0
2/13/2017,42500,42600,42300,42500,316160,-50890,705.9,19912.71094,0
2/14/2017,42500,42850,42450,42550,496140,-133620,706.26,20068.50977,0
2/15/2017,42550,44700,42600,44500,2270860,274750,711.57,20100.91016,0
2/16/2017,44500,44700,44000,44000,871460,-229160,709.35,20093.7793,0
2/17/2017,44000,44100,43600,44000,692670,-12700,707.83,19971.13086,0
2/20/2017,44000,45400,43300,45300,804050,43710,710.59,19864.08984,0
2/21/2017,45300,47000,45300,46450,1291740,-247560,716.55,19890.93945,100000
2/22/2017,46450,46800,45500,45700,885490,-524600,717.24,19884.91016,0
2/23/2017,45700,46000,45000,45250,584670,-229900,716.87,20071.46094,0
2/24/2017,45250,46000,44900,45250,508290,-112580,714.47,20052.41992,0
2/27/2017,45250,46500,45300,45950,788600,30610,717.44,20090.28906,0
2/28/2017,45950,46200,45000,45000,1009600,-135770,710.79,20054.33984,0
3/1/2017,45000,45350,44300,44700,651080,-179050,709.52,20172.40039,0
3/2/2017,44700,44950,44000,44100,794680,98540,707.51,20269.36914,0
3/3/2017,44100,44900,44300,44500,290560,28250,712.62,20412.16016,0
3/6/2017,44500,45400,44600,44750,366910,54640,716.29,20504.41016,0
3/7/2017,44750,45300,44600,44850,238620,-71300,716.54,20611.85938,0
3/8/2017,44850,44850,44000,44500,554530,-124130,716.6,20619.76953,0
3/9/2017,44500,44500,44200,44200,271170,10480,715.8,20624.05078,0
3/10/2017,44200,44700,44000,44200,841330,106950,712.21,20743,0
3/13/2017,44200,44700,44200,44200,362880,-164660,710.17,20775.59961,0
3/14/2017,44200,44500,44050,44050,370080,29590,714.71,20810.32031,0
3/15/2017,44050,44200,43300,43500,557540,-98840,713.14,20821.75977,0
3/16/2017,43500,44000,43200,44000,192350,120820,714.92,20837.43945,0
3/17/2017,44000,44800,43800,43800,1070220,887360,710.54,20812.24023,0
3/20/2017,43800,44500,43300,43300,1170670,-21150,715.07,21115.55078,0
3/21/2017,43300,43800,41000,41450,6736840,1229870,716.18,21002.9707,0
3/22/2017,41450,42400,41450,41650,1495860,818650,712.94,21005.71094,0
3/23/2017,41650,42600,41650,42500,1028940,519330,719.56,20954.33984,0
3/24/2017,42500,42450,42150,42350,1562480,-100260,722.14,20924.75977,0
3/27/2017,42350,42400,42000,42350,1056690,-81190,723.52,20855.73047,0
3/28/2017,42350,42350,42000,42000,710950,-395600,719.26,20858.18945,0
3/29/2017,42000,42400,42000,42200,732520,48610,720.47,20902.98047,0
3/30/2017,42200,42350,42000,42200,665180,-536680,723.86,20881.48047,0
3/31/2017,42200,42350,41800,41800,604220,-423120,722.31,20837.36914,0
4/3/2017,41800,42000,41500,41500,623430,-170520,722.38,20950.09961,0
4/4/2017,41500,42000,41550,42000,529490,235310,724.14,20934.55078,0
4/5/2017,42000,42100,41600,41600,526530,-188330,723.22,20914.61914,50005
4/7/2017,41600,42000,41500,42000,370920,-82910,727.95,20905.85938,0
4/10/2017,42000,42500,41900,42400,949330,96470,729.87,20668.00977,0
4/11/2017,42400,42950,42100,42550,1211260,-95680,731.33,20661.30078,0
4/12/2017,42550,42900,42000,42050,660120,-582280,725.58,20656.58008,0
4/13/2017,42050,42750,42050,42400,860710,-324240,724.35,20596.7207,0
4/14/2017,42400,42350,41700,41750,700080,-265130,718.45,20550.98047,0
4/17/2017,41750,42000,40750,41750,1273790,-204380,710.83,20701.5,30000
4/18/2017,41750,42000,41300,41700,420640,-14740,714.93,20659.32031,0
4/19/2017,41700,41700,41450,41500,961170,-49320,716.77,20728.49023,200000
4/20/2017,41500,41600,40500,40600,1169510,-79770,712.66,20663.2207,2949983
4/21/2017,40600,41250,40200,40500,473170,-25370,712.41,20650.21094,0
4/24/2017,40500,40900,39650,40000,422960,-145590,709.39,20689.24023,0
4/25/2017,40000,40500,40000,40350,291630,91620,707.58,20648.15039,0
4/26/2017,40350,40500,40100,40400,418510,-199380,710.04,20662.94922,0
4/27/2017,40400,41000,40400,40900,532960,-336870,716.53,20656.09961,0
4/28/2017,40900,40900,40400,40900,868180,-221620,717.73,20658.01953,0
5/3/2017,40900,41100,40300,40500,330500,-147100,719.54,20651.30078,0
5/4/2017,40500,40550,40100,40300,695060,-283340,722.02,20591.85938,0
5/5/2017,40300,40400,40100,40400,518030,34070,720,20453.25,0
5/8/2017,40400,40550,40150,40400,457360,46320,718.86,20636.91992,2245035
5/9/2017,40400,40900,40300,40750,579970,-255080,722.11,20523.2793,0
5/10/2017,40750,40800,40400,40450,722530,-170330,724.31,20404.49023,0
5/11/2017,40450,40850,40450,40500,861350,-83420,724.99,20578.71094,0
5/12/2017,40500,40600,40300,40500,372820,-28590,725.37,20547.75977,0
5/15/2017,40500,41300,40300,40900,655580,33380,725.35,20763.89063,0
5/16/2017,40900,41500,40800,41500,1007010,568450,725.03,20996.11914,0
5/17/2017,41500,41700,41150,41300,538140,-438440,727.2,20975.08984,0
5/18/2017,41300,41700,41050,41300,815460,-303720,726.99,20981.33008,0
5/19/2017,41300,41300,40700,40900,645030,-250070,733.82,20940.50977,0
5/22/2017,40900,41400,40800,41200,825830,643130,744.1,20913.46094,0
5/23/2017,41200,41200,40800,40850,799020,-113510,740.93,20949.89063,0
5/24/2017,40850,40950,40400,40500,1407180,-212140,742.74,20957.90039,0
5/25/2017,40500,40500,39950,40050,1822220,110960,741.91,20951.4707,0
5/26/2017,40050,40500,40000,40500,724620,194770,743.41,21006.93945,0
5/29/2017,40500,40750,40000,40650,784880,123310,746.25,21012.2793,0
5/30/2017,40650,40600,40250,40250,665930,-494560,738.21,20975.7793,0
5/31/2017,40250,40700,40200,40250,633970,-289070,737.82,20943.10938,17360000
6/1/2017,40250,40650,40250,40550,710890,-396160,741.8,20919.41992,0
6/2/2017,40550,40650,40400,40600,630520,-324150,738.81,20896.60938,0
6/5/2017,40600,40650,40250,40600,494100,-393180,743.49,20981.93945,17264161
6/6/2017,40600,40750,40550,40650,439540,-284930,751.31,20979.75,0
6/7/2017,40650,41000,40650,41000,494480,-3610,753.46,20606.92969,0
6/8/2017,41000,41800,40700,41300,702230,-190120,750.13,20663.01953,17212651
6/9/2017,41300,41800,41400,41600,538240,-491550,749.72,20804.83984,0
6/12/2017,41600,42350,41600,42350,1150090,76750,751.09,20894.83008,0
6/13/2017,42350,43000,42250,43000,953070,-32350,756.89,20937.91016,5470938
6/14/2017,43000,43100,41200,41500,1835800,131880,760.77,21012.41992,0
6/15/2017,41500,42300,41600,42300,777300,75740,760.57,21082.94922,173860
6/16/2017,42300,43000,42400,43000,3660640,-2091430,761.24,21080.2793,0
6/19/2017,43000,43100,42350,43100,756020,-295030,766.83,21029.4707,0
6/20/2017,43100,43200,42300,42300,475170,-42460,767.99,21008.65039,20000
6/21/2017,42300,42800,41950,42800,556290,-41920,767.41,21144.17969,0
6/22/2017,42800,42700,42100,42100,291210,33520,766.3,21206.28906,103000
6/23/2017,42100,42100,41800,42050,452090,19810,769.01,21184.03906,240000
6/26/2017,42050,42950,42050,42800,579860,-440850,772.52,21136.23047,0
6/27/2017,42800,42800,42500,42600,217480,-214370,767.51,21173.68945,65220
6/28/2017,42600,42600,42250,42450,240730,-212990,769.04,21182.5293,0
6/29/2017,42450,42800,42300,42350,171730,-242550,771.75,21271.9707,0
6/30/2017,42350,42700,42250,42700,452240,-248090,776.47,21235.66992,0
7/3/2017,42700,42700,42200,42300,537620,23150,778.88,21328.4707,0
7/4/2017,42300,42300,41500,42000,938440,-11270,775.54,21374.56055,0
7/5/2017,42000,42400,41650,42000,493510,-56460,778.32,21359.90039,1423270
7/6/2017,42000,42500,42000,42400,324260,-201170,782.65,21384.2793,0
7/7/2017,42400,42700,42000,42000,238900,-2870,775.73,21528.99023,0
7/10/2017,42000,42300,41000,41100,555810,-113040,766.56,21467.14063,0
7/11/2017,41100,42100,41100,42100,436010,82550,769.36,21410.0293,1627860
7/12/2017,42100,42600,42000,42600,459760,-202500,774.17,21397.28906,0
7/13/2017,42600,42600,41900,42600,552600,-21180,778.3,21394.75977,0
7/14/2017,42600,42600,42200,42600,355150,-308750,777.6,21409.55078,0
7/17/2017,42600,42500,41800,42400,489240,-195880,768.91,21310.66016,1620970
7/18/2017,42400,42300,41500,42300,146220,-111210,767.49,21454.60938,1687710
7/19/2017,42300,42500,41950,42000,300130,-480270,771.3,21287.0293,1640030
7/20/2017,42000,42400,41800,42400,259280,-345540,768.41,21349.63086,0
7/21/2017,42400,42450,41650,42450,563380,-321820,761.86,21479.26953,0
7/24/2017,42450,42450,41900,42200,222770,-255720,759.74,21478.16992,2390348
7/25/2017,42200,42100,41800,42000,193720,-136210,767.27,21320.03906,0
7/26/2017,42000,42600,41800,42600,508260,-66530,773.88,21414.33984,200000
7/27/2017,42600,42600,42100,42300,254710,-257030,771.5,21408.51953,159870
7/28/2017,42300,42900,42000,42900,431700,-40540,777.09,21409.07031,0
7/31/2017,42900,44500,43500,44500,1244560,256050,783.55,21532.14063,0
